case_id,timestamp,backend,input_dtype,M,D,F,E,BM,BF,group_pattern,group_sizes,estimated_problem_memory_gib,max_group_size,programs_per_expert,active_programs_Q,launched_programs,inactive_programs,grid_utilization,processed_token_slots,padded_rows,row_utilization,padding_overhead_fraction,padding_overhead_percent,padding_overcompute_factor,hidden_chunks_F_over_BF,useful_flops,actual_fused_flops,padding_extra_flops,reference_min_bytes,fused_min_bytes,hidden_activation_bytes,hidden_intermediate_mib,hidden_write_read_saved_bytes,memory_saved_fraction,memory_saved_percent,fused_no_cache_bytes,fused_tile_upper_bytes,minimum_weight_bytes,no_cache_weight_bytes,weight_reread_factor_no_cache,reference_ideal_ai_flops_per_byte,fused_ideal_effective_ai_flops_per_byte,fused_ideal_actual_ai_flops_per_byte,fused_no_cache_actual_ai_flops_per_byte,fused_per_program_ai_flops_per_byte,fused_large_F_ai_approximation,expansion_ratio_F_over_D,token_to_expert_hidden_ratio_M_over_EF,fraction_of_asymptotic_benefit,fraction_of_asymptotic_benefit_percent,asymptotic_max_memory_speedup,ideal_memory_speedup,logical_tile_shared_bytes,inferred_one_extra_stage_shared_bytes,max_absolute_error,mean_absolute_error,l2_relative_error,normalized_max_error,reference_is_finite,fused_is_finite,numerically_acceptable,ref_compile_plus_first_ms,ref_mean_ms,ref_median_ms,ref_min_ms,ref_max_ms,ref_std_ms,ref_p10_ms,ref_p90_ms,ref_cv_percent,ref_run_times_ms,fused_compile_plus_first_ms,fused_mean_ms,fused_median_ms,fused_min_ms,fused_max_ms,fused_std_ms,fused_p10_ms,fused_p90_ms,fused_cv_percent,fused_run_times_ms,speedup_ref_over_fused,predicted_fused_ms_from_memory_model,fused_vs_predicted_latency_ratio,prediction_error_percent,speedup_as_fraction_of_ideal,speedup_percent_of_ideal,speedup_gap_from_ideal,incremental_fusion_benefit_fraction,ref_tokens_per_second,fused_tokens_per_second,ref_effective_tflops,fused_effective_tflops,fused_actual_tflops,ref_minimum_traffic_gbps,fused_minimum_traffic_gbps,fused_no_cache_traffic_gbps
0672cf6b971d2d19,2026-07-09T18:24:57.857368+00:00,gpu,float32,16384,64,512,4,64,32,balanced,"[4096, 4096, 4096, 4096]",0.059326197020709515,4096,"[64, 64, 64, 64]",256,256,0,1.0,16384,0,1.0,0.0,0.0,1.0,16,2147483648,2147483648,0,76546048,9437184,33554432,32.0,67108864,0.8767123287671232,87.67123287671232,75497472,75497472,1048576,67108864,64.0,28.054794520547944,227.55555555555554,227.55555555555554,28.444444444444443,28.444444444444443,32.0,8.0,8.0,0.8888888888888888,88.88888888888889,9.0,8.11111111111111,57344,65536,0.00022912025451660156,2.3665614889978315e-07,3.3899566460604547e-06,6.271299935178831e-05,True,True,True,553.31774,1.6156368,1.6108600000000002,1.601957,1.667023,0.01807722599737025,1.6037489,1.6271233,1.11889169628782,"[1.614133, 1.606052, 1.605223, 1.613622, 1.609984, 1.603948, 1.601957, 1.667023, 1.611736, 1.62269]",468.032618,0.2585248,0.2545075,0.249175,0.293624,0.012104760210760061,0.2520829,0.2646953,4.682243332461745,"[0.25268, 0.256185, 0.257256, 0.254208, 0.293624, 0.254807, 0.249175, 0.261481, 0.253426, 0.252406]",6.32932231859572,0.19859917808219182,1.2815133600133535,28.151336001335352,0.7803274091419381,78.03274091419381,1.7817887925153908,0.7494359510525231,10170964.577927317,64375313.10472186,1.3331286691580893,8.437801039262103,8.437801039262103,47.518746508076426,37.08018034831979,296.64144278655834
9b6a73fda8af424b,2026-07-09T18:24:58.455505+00:00,gpu,float32,16384,64,512,4,32,16,balanced,"[4096, 4096, 4096, 4096]",0.059326197020709515,4096,"[128, 128, 128, 128]",512,512,0,1.0,16384,0,1.0,0.0,0.0,1.0,32,2147483648,2147483648,0,76546048,9437184,33554432,32.0,67108864,0.8767123287671232,87.67123287671232,142606336,142606336,1048576,134217728,128.0,28.054794520547944,227.55555555555554,227.55555555555554,15.058823529411764,15.058823529411764,16.0,8.0,8.0,0.8888888888888888,88.88888888888889,9.0,8.11111111111111,26624,30720,0.00022912025451660156,2.3665614889978315e-07,3.3899566460604547e-06,6.271299935178831e-05,True,True,True,553.31774,1.6156368,1.6108600000000002,1.601957,1.667023,0.01807722599737025,1.6037489,1.6271233,1.11889169628782,"[1.614133, 1.606052, 1.605223, 1.613622, 1.609984, 1.603948, 1.601957, 1.667023, 1.611736, 1.62269]",261.754564,0.2551459,0.253464,0.250848,0.263917,0.004371347559963635,0.251649,0.262666,1.7132736837878386,"[0.262527, 0.255897, 0.263917, 0.255902, 0.251753, 0.251738, 0.251949, 0.250848, 0.252735, 0.254193]",6.355379856705489,0.19859917808219182,1.2762590583083981,27.625905830839827,0.7835399823335535,78.35399823335534,1.7557312544056218,0.7531002923492094,10170964.577927317,64640343.40182432,1.3331286691580893,8.472539090363917,8.472539090363917,47.518746508076426,37.232837799450806,562.6295489694788
3a786c382779de24,2026-07-09T18:24:58.938059+00:00,gpu,float32,16384,64,512,4,8,32,balanced,"[4096, 4096, 4096, 4096]",0.059326197020709515,4096,"[512, 512, 512, 512]",2048,2048,0,1.0,16384,0,1.0,0.0,0.0,1.0,16,2147483648,2147483648,0,76546048,9437184,33554432,32.0,67108864,0.8767123287671232,87.67123287671232,545259520,545259520,1048576,536870912,512.0,28.054794520547944,227.55555555555554,227.55555555555554,3.9384615384615387,3.9384615384615387,4.0,8.0,8.0,0.8888888888888888,88.88888888888889,9.0,8.11111111111111,21504,29696,0.00022912025451660156,2.3665614889978315e-07,3.3899566460604547e-06,6.271299935178831e-05,True,True,True,553.31774,1.6156368,1.6108600000000002,1.601957,1.667023,0.01807722599737025,1.6037489,1.6271233,1.11889169628782,"[1.614133, 1.606052, 1.605223, 1.613622, 1.609984, 1.603948, 1.601957, 1.667023, 1.611736, 1.62269]",234.00601,0.40134,0.400847,0.396947,0.407371,0.0027407632148728138,0.399188,0.40494369999999996,0.682903078405545,"[0.407371, 0.402057, 0.399805, 0.399437, 0.401195, 0.404674, 0.40065, 0.40022, 0.396947, 0.401044]",4.018640528680519,0.19859917808219182,2.0183718979647858,101.83718979647858,0.49544883230307774,49.544883230307775,4.092470582430591,0.42449632434569806,10170964.577927317,40873450.46863267,1.3331286691580893,5.3573648998246215,5.3573648998246215,47.518746508076426,23.54310746993242,1360.2684315960953
3f0dfc14768a82ac,2026-07-09T18:24:59.255269+00:00,gpu,float32,16384,64,512,4,32,32,balanced,"[4096, 4096, 4096, 4096]",0.059326197020709515,4096,"[128, 128, 128, 128]",512,512,0,1.0,16384,0,1.0,0.0,0.0,1.0,16,2147483648,2147483648,0,76546048,9437184,33554432,32.0,67108864,0.8767123287671232,87.67123287671232,142606336,142606336,1048576,134217728,128.0,28.054794520547944,227.55555555555554,227.55555555555554,15.058823529411764,15.058823529411764,16.0,8.0,8.0,0.8888888888888888,88.88888888888889,9.0,8.11111111111111,36864,45056,0.00022912025451660156,2.3665614889978315e-07,3.3899566460604547e-06,6.271299935178831e-05,True,True,True,553.31774,1.6156368,1.6108600000000002,1.601957,1.667023,0.01807722599737025,1.6037489,1.6271233,1.11889169628782,"[1.614133, 1.606052, 1.605223, 1.613622, 1.609984, 1.603948, 1.601957, 1.667023, 1.611736, 1.62269]",287.426818,0.2019492,0.19953100000000001,0.182946,0.217794,0.010176049418118997,0.194232,0.2176716,5.038915439189162,"[0.207766, 0.206427, 0.217794, 0.200631, 0.195901, 0.196452, 0.198431, 0.217658, 0.182946, 0.195486]",8.073231728403105,0.19859917808219182,1.0046919726798795,0.46919726798796124,0.995329939118191,99.5329939118191,0.03787938270800595,0.9946732118066867,10170964.577927317,82112553.93898691,1.3331286691580893,10.762656669890893,10.762656669890893,47.518746508076426,47.29683106885646,714.7076694849421
819c77e4d8078c92,2026-07-09T18:25:00.170393+00:00,gpu,float32,16384,64,512,4,128,16,balanced,"[4096, 4096, 4096, 4096]",0.059326197020709515,4096,"[32, 32, 32, 32]",128,128,0,1.0,16384,0,1.0,0.0,0.0,1.0,32,2147483648,2147483648,0,76546048,9437184,33554432,32.0,67108864,0.8767123287671232,87.67123287671232,41943040,41943040,1048576,33554432,32.0,28.054794520547944,227.55555555555554,227.55555555555554,51.2,51.2,64.0,8.0,8.0,0.8888888888888888,88.88888888888889,9.0,8.11111111111111,81920,86016,0.00022912025451660156,2.3665614889978315e-07,3.3899566460604547e-06,6.271299935178831e-05,True,True,True,553.31774,1.6156368,1.6108600000000002,1.601957,1.667023,0.01807722599737025,1.6037489,1.6271233,1.11889169628782,"[1.614133, 1.606052, 1.605223, 1.613622, 1.609984, 1.603948, 1.601957, 1.667023, 1.611736, 1.62269]",463.91308,0.2658795,0.2637105,0.238213,0.303158,0.015169650683189767,0.25658830000000005,0.2734805,5.705460813334525,"[0.268407, 0.27003, 0.262875, 0.261453, 0.264546, 0.2613, 0.25863, 0.303158, 0.270183, 0.238213]",6.108440884985619,0.19859917808219182,1.327852927421791,32.7852927421791,0.7530954515735695,75.30954515735695,2.002670226125492,0.7183744994511027,10170964.577927317,62128735.86755172,1.3331286691580893,8.143337667631739,8.143337667631739,47.518746508076426,35.78615185970979,159.0495638209324
15b8e63f71e8b812,2026-07-09T18:25:00.444814+00:00,gpu,float32,16384,64,512,4,16,32,balanced,"[4096, 4096, 4096, 4096]",0.059326197020709515,4096,"[256, 256, 256, 256]",1024,1024,0,1.0,16384,0,1.0,0.0,0.0,1.0,16,2147483648,2147483648,0,76546048,9437184,33554432,32.0,67108864,0.8767123287671232,87.67123287671232,276824064,276824064,1048576,268435456,256.0,28.054794520547944,227.55555555555554,227.55555555555554,7.757575757575758,7.757575757575758,8.0,8.0,8.0,0.8888888888888888,88.88888888888889,9.0,8.11111111111111,26624,34816,0.00022912025451660156,2.3665614889978315e-07,3.3899566460604547e-06,6.271299935178831e-05,True,True,True,553.31774,1.6156368,1.6108600000000002,1.601957,1.667023,0.01807722599737025,1.6037489,1.6271233,1.11889169628782,"[1.614133, 1.606052, 1.605223, 1.613622, 1.609984, 1.603948, 1.601957, 1.667023, 1.611736, 1.62269]",243.697078,0.26842829999999995,0.267717,0.263451,0.274564,0.0035504567607562835,0.2642151,0.2732545,1.3226834729260233,"[0.269935, 0.268246, 0.263451, 0.274564, 0.273109, 0.27138, 0.266713, 0.2643, 0.267188, 0.265397]",6.017025441044089,0.19859917808219182,1.348026726924334,34.802672692433404,0.7418250543752987,74.18250543752985,2.094085670067022,0.705519202646825,10170964.577927317,61198952.625346914,1.3331286691580893,8.02146911850947,8.02146911850947,47.518746508076426,35.25059671219982,1034.0175035578613
e7243e686cc2e3d7,2026-07-09T18:25:00.777500+00:00,gpu,float32,16384,64,512,4,16,64,balanced,"[4096, 4096, 4096, 4096]",0.059326197020709515,4096,"[256, 256, 256, 256]",1024,1024,0,1.0,16384,0,1.0,0.0,0.0,1.0,8,2147483648,2147483648,0,76546048,9437184,33554432,32.0,67108864,0.8767123287671232,87.67123287671232,276824064,276824064,1048576,268435456,256.0,28.054794520547944,227.55555555555554,227.55555555555554,7.757575757575758,7.757575757575758,8.0,8.0,8.0,0.8888888888888888,88.88888888888889,9.0,8.11111111111111,45056,61440,0.00022912025451660156,2.3665614889978315e-07,3.3899566460604547e-06,6.271299935178831e-05,True,True,True,553.31774,1.6156368,1.6108600000000002,1.601957,1.667023,0.01807722599737025,1.6037489,1.6271233,1.11889169628782,"[1.614133, 1.606052, 1.605223, 1.613622, 1.609984, 1.603948, 1.601957, 1.667023, 1.611736, 1.62269]",301.839487,0.2708956,0.2688815,0.267098,0.277932,0.0037975730987039585,0.2675723,0.2777925,1.401858538383037,"[0.277932, 0.268504, 0.267098, 0.277777, 0.268519, 0.268562, 0.267625, 0.271298, 0.269201, 0.27244]",5.990966280684987,0.19859917808219182,1.3538902960047563,35.38902960047563,0.7386122811803408,73.86122811803408,2.120144830426124,0.7018546332213262,10170964.577927317,60933905.82840396,1.3331286691580893,7.986728904740564,7.986728904740564,47.518746508076426,35.097929757160685,1029.5392728767133
64326d9aea0b6a18,2026-07-09T18:25:01.186769+00:00,gpu,float32,16384,64,512,4,32,64,balanced,"[4096, 4096, 4096, 4096]",0.059326197020709515,4096,"[128, 128, 128, 128]",512,512,0,1.0,16384,0,1.0,0.0,0.0,1.0,8,2147483648,2147483648,0,76546048,9437184,33554432,32.0,67108864,0.8767123287671232,87.67123287671232,142606336,142606336,1048576,134217728,128.0,28.054794520547944,227.55555555555554,227.55555555555554,15.058823529411764,15.058823529411764,16.0,8.0,8.0,0.8888888888888888,88.88888888888889,9.0,8.11111111111111,57344,73728,0.00022912025451660156,2.3665614889978315e-07,3.3899566460604547e-06,6.271299935178831e-05,True,True,True,553.31774,1.6156368,1.6108600000000002,1.601957,1.667023,0.01807722599737025,1.6037489,1.6271233,1.11889169628782,"[1.614133, 1.606052, 1.605223, 1.613622, 1.609984, 1.603948, 1.601957, 1.667023, 1.611736, 1.62269]",378.032681,0.24406750000000002,0.239761,0.236535,0.283482,0.013307184632746332,0.2368374,0.24722909999999998,5.452255885255648,"[0.240103, 0.283482, 0.241694, 0.243201, 0.236871, 0.242333, 0.239419, 0.238029, 0.239008, 0.236535]",6.718607279749418,0.19859917808219182,1.2072607868536749,20.72607868536749,0.8283214454485585,82.83214454485585,1.3925038313616929,0.8041791487147619,10170964.577927317,68334716.65533593,1.3331286691580893,8.956767981448191,8.956767981448191,47.518746508076426,39.3607967934735,594.785373768044
d302a511b1e781a2,2026-07-09T18:25:01.547176+00:00,gpu,float32,16384,64,512,4,64,16,balanced,"[4096, 4096, 4096, 4096]",0.059326197020709515,4096,"[64, 64, 64, 64]",256,256,0,1.0,16384,0,1.0,0.0,0.0,1.0,32,2147483648,2147483648,0,76546048,9437184,33554432,32.0,67108864,0.8767123287671232,87.67123287671232,75497472,75497472,1048576,67108864,64.0,28.054794520547944,227.55555555555554,227.55555555555554,28.444444444444443,28.444444444444443,32.0,8.0,8.0,0.8888888888888888,88.88888888888889,9.0,8.11111111111111,45056,49152,0.00022912025451660156,2.3665614889978315e-07,3.3899566460604547e-06,6.271299935178831e-05,True,True,True,553.31774,1.6156368,1.6108600000000002,1.601957,1.667023,0.01807722599737025,1.6037489,1.6271233,1.11889169628782,"[1.614133, 1.606052, 1.605223, 1.613622, 1.609984, 1.603948, 1.601957, 1.667023, 1.611736, 1.62269]",330.462981,0.2051583,0.2028635,0.192806,0.219437,0.00900562364359071,0.193805,0.2166326,4.389597517424695,"[0.219437, 0.214568, 0.202344, 0.216321, 0.201731, 0.210132, 0.203383, 0.196945, 0.193916, 0.192806]",7.940610311859946,0.19859917808219182,1.0214720018430457,2.147200184304567,0.9789793535169797,97.89793535169797,0.17050079925116446,0.976023325105305,10170964.577927317,80763666.2090519,1.3331286691580893,10.585855257352852,10.585855257352852,47.518746508076426,46.5198717364139,372.1589738913112
65f236ebf56adf8a,2026-07-09T18:25:01.789905+00:00,gpu,float32,16384,64,512,4,8,16,balanced,"[4096, 4096, 4096, 4096]",0.059326197020709515,4096,"[512, 512, 512, 512]",2048,2048,0,1.0,16384,0,1.0,0.0,0.0,1.0,32,2147483648,2147483648,0,76546048,9437184,33554432,32.0,67108864,0.8767123287671232,87.67123287671232,545259520,545259520,1048576,536870912,512.0,28.054794520547944,227.55555555555554,227.55555555555554,3.9384615384615387,3.9384615384615387,4.0,8.0,8.0,0.8888888888888888,88.88888888888889,9.0,8.11111111111111,12800,16896,0.00022912025451660156,2.3665614889978315e-07,3.3899566460604547e-06,6.271299935178831e-05,True,True,True,553.31774,1.6156368,1.6108600000000002,1.601957,1.667023,0.01807722599737025,1.6037489,1.6271233,1.11889169628782,"[1.614133, 1.606052, 1.605223, 1.613622, 1.609984, 1.603948, 1.601957, 1.667023, 1.611736, 1.62269]",210.175113,0.4277436,0.42317099999999996,0.419219,0.470237,0.014647816889898649,0.4192415,0.4364726,3.4244385865501314,"[0.42316, 0.423182, 0.425094, 0.423419, 0.419244, 0.432721, 0.420447, 0.419219, 0.470237, 0.420713]",3.80664081423349,0.19859917808219182,2.1307792111046266,113.07792111046267,0.4693118812068687,46.93118812068687,4.3044702968776205,0.3946838645015846,10170964.577927317,38717208.88246123,1.3331286691580893,5.074742002641958,5.074742002641958,47.518746508076426,22.30111231629767,1288.5087116083098
e490b4061853c596,2026-07-09T18:25:02.057124+00:00,gpu,float32,16384,64,512,4,16,16,balanced,"[4096, 4096, 4096, 4096]",0.059326197020709515,4096,"[256, 256, 256, 256]",1024,1024,0,1.0,16384,0,1.0,0.0,0.0,1.0,32,2147483648,2147483648,0,76546048,9437184,33554432,32.0,67108864,0.8767123287671232,87.67123287671232,276824064,276824064,1048576,268435456,256.0,28.054794520547944,227.55555555555554,227.55555555555554,7.757575757575758,7.757575757575758,8.0,8.0,8.0,0.8888888888888888,88.88888888888889,9.0,8.11111111111111,17408,21504,0.00022912025451660156,2.3665614889978315e-07,3.3899566460604547e-06,6.271299935178831e-05,True,True,True,553.31774,1.6156368,1.6108600000000002,1.601957,1.667023,0.01807722599737025,1.6037489,1.6271233,1.11889169628782,"[1.614133, 1.606052, 1.605223, 1.613622, 1.609984, 1.603948, 1.601957, 1.667023, 1.611736, 1.62269]",222.017279,0.26368040000000004,0.26262300000000005,0.25774,0.27328,0.004703750933032062,0.25841410000000004,0.27064930000000004,1.7838834183473862,"[0.262151, 0.270357, 0.263146, 0.258489, 0.27328, 0.263095, 0.25774, 0.266189, 0.260676, 0.261681]",6.133735430636311,0.19859917808219182,1.3223770739439389,32.23770739439388,0.756213957201737,75.62139572017371,1.9773756804747995,0.7219315449332313,10170964.577927317,62386005.79537967,1.3331286691580893,8.177058551612005,8.177058551612005,47.518746508076426,35.934339338138685,1054.0739539187348
243fdd17778f2d41,2026-07-09T18:25:02.376408+00:00,gpu,float32,16384,64,512,4,8,64,balanced,"[4096, 4096, 4096, 4096]",0.059326197020709515,4096,"[512, 512, 512, 512]",2048,2048,0,1.0,16384,0,1.0,0.0,0.0,1.0,8,2147483648,2147483648,0,76546048,9437184,33554432,32.0,67108864,0.8767123287671232,87.67123287671232,545259520,545259520,1048576,536870912,512.0,28.054794520547944,227.55555555555554,227.55555555555554,3.9384615384615387,3.9384615384615387,4.0,8.0,8.0,0.8888888888888888,88.88888888888889,9.0,8.11111111111111,38912,55296,0.00022912025451660156,2.3665614889978315e-07,3.3899566460604547e-06,6.271299935178831e-05,True,True,True,553.31774,1.6156368,1.6108600000000002,1.601957,1.667023,0.01807722599737025,1.6037489,1.6271233,1.11889169628782,"[1.614133, 1.606052, 1.605223, 1.613622, 1.609984, 1.603948, 1.601957, 1.667023, 1.611736, 1.62269]",286.362812,0.44079750000000006,0.4402665,0.434735,0.449517,0.004130101651291407,0.43721540000000003,0.4456794,0.9369612239841211,"[0.44179, 0.449517, 0.445253, 0.437524, 0.438063, 0.434735, 0.441293, 0.443069, 0.437491, 0.43924]",3.658829368121354,0.19859917808219182,2.2168596277764667,121.68596277764667,0.4510885522341396,45.10885522341396,4.452281742989756,0.37389787989206547,10170964.577927317,37213823.899842486,1.3331286691580893,4.877690326200154,4.877690326200154,47.518746508076426,21.43516256630927,1238.476059386758
84eabf1bf3539942,2026-07-09T18:25:03.089394+00:00,gpu,float32,16384,64,512,4,128,32,balanced,"[4096, 4096, 4096, 4096]",0.059326197020709515,4096,"[32, 32, 32, 32]",128,128,0,1.0,16384,0,1.0,0.0,0.0,1.0,16,2147483648,2147483648,0,76546048,9437184,33554432,32.0,67108864,0.8767123287671232,87.67123287671232,41943040,41943040,1048576,33554432,32.0,28.054794520547944,227.55555555555554,227.55555555555554,51.2,51.2,64.0,8.0,8.0,0.8888888888888888,88.88888888888889,9.0,8.11111111111111,98304,106496,0.00022912025451660156,2.3665614889978315e-07,3.3899566460604547e-06,6.271299935178831e-05,True,True,True,553.31774,1.6156368,1.6108600000000002,1.601957,1.667023,0.01807722599737025,1.6037489,1.6271233,1.11889169628782,"[1.614133, 1.606052, 1.605223, 1.613622, 1.609984, 1.603948, 1.601957, 1.667023, 1.611736, 1.62269]",680.497412,0.31212949999999995,0.3091655,0.305497,0.327494,0.006907267263542071,0.3060604,0.3209276,2.212949196901309,"[0.309665, 0.308666, 0.308403, 0.306476, 0.327494, 0.317685, 0.306123, 0.320198, 0.311088, 0.305497]",5.210348502662814,0.19859917808219182,1.556731014627107,55.6731014627107,0.6423717332050045,64.23717332050045,2.9007626084482965,0.5920802581869583,10170964.577927317,52994270.05924012,1.3331286691580893,6.94606496520472,6.94606496520472,47.518746508076426,30.524699554122307,135.66533135165471
57f58b131a44c386,2026-07-09T18:25:07.903351+00:00,gpu,float32,16384,128,512,2,128,16,mild,"[6963, 9421]",0.07514649908989668,9421,"[55, 74]",129,148,19,0.8716216216216216,16512,128,0.9922480620155039,0.0078125,0.78125,1.0078125,32,4294967296,4328521728,33554432,84934656,17825792,33554432,32.0,67108864,0.7901234567901234,79.01234567901234,84410368,84541440,1048576,67633152,64.5,50.5679012345679,240.94117647058823,242.8235294117647,51.27950310559006,51.2,64.0,4.0,16.0,0.9411764705882353,94.11764705882352,5.0,4.764705882352941,155648,163840,0.0003585517406463623,2.898204343182442e-07,4.648937647289131e-06,9.336083166999742e-05,True,True,True,1967.51784,1.1046911,1.1045465,1.091287,1.11635,0.00799187998470949,1.0959363999999998,1.1159522,0.7234492958899995,"[1.104189, 1.096453, 1.104904, 1.115908, 1.11635, 1.112384, 1.102793, 1.105992, 1.096651, 1.091287]",801.666473,0.3969608,0.39809300000000003,0.387079,0.408705,0.00601194367571753,0.3899401,0.4027677,1.5144930370246963,"[0.399495, 0.408705, 0.399848, 0.396691, 0.390258, 0.393155, 0.387079, 0.402108, 0.392688, 0.399581]",2.77459412750287,0.23181840123456793,1.7172622961763306,71.72622961763305,0.5823222242907258,58.232222429072586,1.990111754850071,0.47137656511794984,14833236.989117252,41156212.24186308,3.8884440772751527,10.788854101930955,10.873142024602291,76.89550055158384,44.77795891914703,212.03680547007858
446579eada19d72c,2026-07-09T18:25:09.097639+00:00,gpu,float32,16384,128,512,2,32,32,mild,"[6963, 9421]",0.07514649908989668,9421,"[218, 295]",513,590,77,0.8694915254237288,16416,32,0.9980506822612085,0.001953125,0.1953125,1.001953125,16,4294967296,4303355904,8388608,84934656,17825792,33554432,32.0,67108864,0.7901234567901234,79.01234567901234,285736960,285769728,1048576,268959744,256.5,50.5679012345679,240.94117647058823,241.41176470588235,15.060550458715596,15.058823529411764,16.0,4.0,16.0,0.9411764705882353,94.11764705882352,5.0,4.764705882352941,69632,86016,0.0003585517406463623,2.898204343182442e-07,4.648937647289131e-06,9.336083166999742e-05,True,True,True,1967.51784,1.1046911,1.1045465,1.091287,1.11635,0.00799187998470949,1.0959363999999998,1.1159522,0.7234492958899995,"[1.104189, 1.096453, 1.104904, 1.115908, 1.11635, 1.112384, 1.102793, 1.105992, 1.096651, 1.091287]",409.274076,0.3202247,0.3187265,0.311649,0.335058,0.007520723782323089,0.3124293,0.3318783,2.3485770405353144,"[0.331525, 0.32004, 0.335058, 0.313916, 0.317413, 0.311649, 0.312516, 0.323254, 0.321726, 0.31515]",3.4654994172119356,0.23181840123456793,1.374897326107832,37.489732610783214,0.7273270381802828,72.73270381802827,1.2992064651410056,0.6548982826969204,14833236.989117252,51404574.14115236,3.8884440772751527,13.475400683658243,13.501719825618515,76.89550055158384,55.928176665573766,896.4957730216971
faf1df6c50b717a9,2026-07-09T18:25:10.460335+00:00,gpu,float32,16384,128,512,2,32,16,mild,"[6963, 9421]",0.07514649908989668,9421,"[218, 295]",513,590,77,0.8694915254237288,16416,32,0.9980506822612085,0.001953125,0.1953125,1.001953125,32,4294967296,4303355904,8388608,84934656,17825792,33554432,32.0,67108864,0.7901234567901234,79.01234567901234,285736960,285769728,1048576,268959744,256.5,50.5679012345679,240.94117647058823,241.41176470588235,15.060550458715596,15.058823529411764,16.0,4.0,16.0,0.9411764705882353,94.11764705882352,5.0,4.764705882352941,51200,59392,0.0003585517406463623,2.898204343182442e-07,4.648937647289131e-06,9.336083166999742e-05,True,True,True,1967.51784,1.1046911,1.1045465,1.091287,1.11635,0.00799187998470949,1.0959363999999998,1.1159522,0.7234492958899995,"[1.104189, 1.096453, 1.104904, 1.115908, 1.11635, 1.112384, 1.102793, 1.105992, 1.096651, 1.091287]",350.419493,0.41276809999999997,0.409011,0.395523,0.445257,0.015789829431947643,0.3968937,0.43866900000000003,3.8253511916128313,"[0.414928, 0.408817, 0.395523, 0.445257, 0.409205, 0.437937, 0.403322, 0.401171, 0.397046, 0.414475]",2.7005300590937655,0.23181840123456793,1.7643595065006847,76.43595065006848,0.5667779136369632,56.677791363696315,2.0641758232591756,0.45170329694678146,14833236.989117252,40057602.362772636,3.8884440772751527,10.50086011378667,10.52136960619641,76.89550055158384,43.58267137069662,698.6045852067548
954d6bdf3fd895c4,2026-07-09T18:25:11.277728+00:00,gpu,float32,16384,128,512,2,8,32,mild,"[6963, 9421]",0.07514649908989668,9421,"[871, 1178]",2049,2356,307,0.8696943972835314,16392,8,0.9995119570522206,0.00048828125,0.048828125,1.00048828125,16,4294967296,4297064448,2097152,84934656,17825792,33554432,32.0,67108864,0.7901234567901234,79.01234567901234,1091043328,1091051520,1048576,1074266112,1024.5,50.5679012345679,240.94117647058823,241.05882352941177,3.9384911100432483,3.9384615384615387,4.0,4.0,16.0,0.9411764705882353,94.11764705882352,5.0,4.764705882352941,41984,58368,0.0003585517406463623,2.898204343182442e-07,4.648937647289131e-06,9.336083166999742e-05,True,True,True,1967.51784,1.1046911,1.1045465,1.091287,1.11635,0.00799187998470949,1.0959363999999998,1.1159522,0.7234492958899995,"[1.104189, 1.096453, 1.104904, 1.115908, 1.11635, 1.112384, 1.102793, 1.105992, 1.096651, 1.091287]",305.926881,0.7296273,0.729208,0.720053,0.746289,0.007613841790449805,0.721439,0.7361685,1.0435247955291427,"[0.733098, 0.727497, 0.735044, 0.721593, 0.720053, 0.722506, 0.746289, 0.730919, 0.734514, 0.72476]",1.5147207655428905,0.23181840123456793,3.1456001599378776,214.56001599378777,0.3179043582003597,31.790435820035977,3.2499851168100506,0.13672270334733028,14833236.989117252,22468212.087634806,3.8884440772751527,5.889906989500939,5.8927829206481555,76.89550055158384,24.445414751346668,1496.2031793397769
2ded6b28e997f2b0,2026-07-09T18:25:11.835579+00:00,gpu,float32,16384,128,512,2,16,16,mild,"[6963, 9421]",0.07514649908989668,9421,"[436, 589]",1025,1178,153,0.870118845500849,16400,16,0.9990243902439024,0.0009765625,0.09765625,1.0009765625,32,4294967296,4299161600,4194304,84934656,17825792,33554432,32.0,67108864,0.7901234567901234,79.01234567901234,554172416,554188800,1048576,537395200,512.5,50.5679012345679,240.94117647058823,241.1764705882353,7.757805108798486,7.757575757575758,8.0,4.0,16.0,0.9411764705882353,94.11764705882352,5.0,4.764705882352941,33792,41984,0.0003585517406463623,2.898204343182442e-07,4.648937647289131e-06,9.336083166999742e-05,True,True,True,1967.51784,1.1046911,1.1045465,1.091287,1.11635,0.00799187998470949,1.0959363999999998,1.1159522,0.7234492958899995,"[1.104189, 1.096453, 1.104904, 1.115908, 1.11635, 1.112384, 1.102793, 1.105992, 1.096651, 1.091287]",278.564227,0.4920966,0.484151,0.475385,0.576604,0.028932871430952033,0.4756118,0.5030901999999999,5.879510533287983,"[0.486411, 0.576604, 0.485418, 0.491423, 0.494922, 0.482884, 0.475637, 0.47606, 0.475385, 0.476222]",2.2814091058368158,0.23181840123456793,2.0884925330414417,108.84925330414416,0.47881425678056627,47.88142567805663,2.4832967765161253,0.3403742937379042,14833236.989117252,33840681.93600757,3.8884440772751527,8.871131725432768,8.879794940008386,76.89550055158384,36.81866194637624,1144.62722580352
